axis,source,term_id,term_name,term_size_in_background,query_size,intersection_size,raw_hypergeom_p,bh_q_within_source,significant_q_lt_0_05,intersection_genes,themes
cluster_8,REAC,REACTOME_LYSOSOME_VESICLE_BIOGENESIS,LYSOSOME VESICLE BIOGENESIS,15,3016,7,0.6865728219518281,0.9887762750219026,False,AP4E1;APP;CLTA;DNAJC6;DNASE2;SH3GL2;VAMP2,transport_trafficking
cluster_8,REAC,REACTOME_LYSOSPHINGOLIPID_AND_LPA_RECEPTORS,LYSOSPHINGOLIPID AND LPA RECEPTORS,6,3016,4,0.33690640563796076,0.8067573288463816,False,LPAR1;LPAR2;PLPPR4;S1PR1,lipid_metabolism
cluster_8,REAC,REACTOME_MALATE_ASPARTATE_SHUTTLE,MALATE ASPARTATE SHUTTLE,5,3016,1,0.9676545428083894,1.0,False,MDH1,
cluster_8,REAC,REACTOME_MAP2K_AND_MAPK_ACTIVATION,MAP2K AND MAPK ACTIVATION,21,3016,13,0.18223459862041433,0.6038484574245921,False,ACTB;ARAF;FN1;HRAS;ITGB3;KSR2;MAP2K1;MAP2K2;MAPK1;MAPK3;MARK3;RAP1B;YWHAB,inflammatory_signaling
cluster_8,REAC,REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION,MAP3K8 TPL2 DEPENDENT MAPK1 3 ACTIVATION,7,3016,4,0.49207599489510745,0.841774968361186,False,BTRC;MAP2K1;NFKB1;UBA52,inflammatory_signaling
cluster_8,REAC,REACTOME_MAPK1_ERK2_ACTIVATION,MAPK1 ERK2 ACTIVATION,5,3016,3,0.4932089955468358,0.841774968361186,False,IL6;MAP2K2;MAPK1,inflammatory_signaling
cluster_8,REAC,REACTOME_MAPK1_MAPK3_SIGNALING,MAPK1 MAPK3 SIGNALING,126,3016,73,0.03634792484718148,0.3000817051337076,False,ACTB;ACTN2;ARAF;ARTN;BCL2L1;CALM1;CAMK2B;CAMK2D;CAMK2G;DLG1;DLG2;DUSP9;EGFR;ERBB2;FGF2;FGF7;FGFR3;FGFR4;FN1;FNTA;GFRA1;GRB2;GRIN1;HBEGF;HRAS;ICMT;IL2;IL6;ITGB3;KITLG;KSR2;MAP2K1;MAP2K2;MAPK1;MAPK3;MARK3;NCAM1;NRG3;PAQR3;PDGFRA;PEA15;PHB1;PIK3CB;PIK3R1;PPP2CB;PPP2R1A;PPP2R5A;PPP2R5C;PRKG2;PSMA5;PSMB2;PSMB7;PSMC2;PSMC3;PSMC4;PSMD1;PSMD13;PSMD2;PTK2;PTPN7;RALGDS;RAP1B;RASGEF1A;SHC2;SHC3;SPRED1;SPRED2;SPTAN1;SPTB;SPTBN1;SPTBN4;UBA52;YWHAB,inflammatory_signaling
cluster_8,REAC,REACTOME_MAPK3_ERK1_ACTIVATION,MAPK3 ERK1 ACTIVATION,6,3016,3,0.649511585455711,0.9627415984834129,False,IL6;MAP2K1;MAPK3,inflammatory_signaling
cluster_8,REAC,REACTOME_MAPK6_MAPK4_SIGNALING,MAPK6 MAPK4 SIGNALING,33,3016,19,0.2298872510693033,0.6664463690150367,False,AGO1;CDC42;FOXO3;HSPB1;IGF2BP1;JUN;MIR34B;PRKACB;PSMA5;PSMB2;PSMB7;PSMC2;PSMC3;PSMC4;PSMD1;PSMD13;PSMD2;SEPTIN7;UBA52,inflammatory_signaling
cluster_8,REAC,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,MAPK FAMILY SIGNALING CASCADES,145,3016,82,0.05453901341934052,0.3628618216851317,False,ACTB;ACTN2;AGO1;ARAF;ARTN;BCL2L1;CALM1;CAMK2B;CAMK2D;CAMK2G;CDC42;DLG1;DLG2;DUSP9;EGFR;ERBB2;FGF2;FGF7;FGFR3;FGFR4;FN1;FNTA;FOXO3;GFRA1;GRB2;GRIN1;HBEGF;HRAS;HSPB1;ICMT;IGF2BP1;IL2;IL6;ITGB3;JUN;KITLG;KSR2;MAP2K1;MAP2K2;MAPK1;MAPK3;MARK3;MIR34B;NCAM1;NRG3;PAQR3;PDGFRA;PEA15;PHB1;PIK3CB;PIK3R1;PPP2CB;PPP2R1A;PPP2R5A;PPP2R5C;PRKACB;PRKG2;PSMA5;PSMB2;PSMB7;PSMC2;PSMC3;PSMC4;PSMD1;PSMD13;PSMD2;PTK2;PTPN7;RALGDS;RAP1B;RASGEF1A;SEPTIN7;SHC2;SHC3;SPRED1;SPRED2;SPTAN1;SPTB;SPTBN1;SPTBN4;UBA52;YWHAB,inflammatory_signaling
cluster_8,REAC,REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,MAPK TARGETS NUCLEAR EVENTS MEDIATED BY MAP KINASES,18,3016,13,0.044889749418627056,0.32471875703938613,False,ATF2;CREB1;ELK1;FOS;JUN;MAPK1;MAPK3;MAPK8;MAPK9;MEF2C;PPP2CB;PPP2R1A;RPS6KA2,inflammatory_signaling
cluster_8,REAC,REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION,MASTL FACILITATES MITOTIC PROGRESSION,6,3016,4,0.33690640563796076,0.8067573288463816,False,CCNB1;ENSA;PPP2CB;PPP2R1A,
cluster_8,REAC,REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,MATERNAL TO ZYGOTIC TRANSITION MZT,24,3016,13,0.40527206192006027,0.841774968361186,False,CNOT1;CNOT3;DPPA4;EIF4A1;EIF4A3;ELOC;H2AX;PABPC1;PABPN1;RPS2;SRPK1;TP53;UHRF1,rna_protein_processing
cluster_8,REAC,REACTOME_MATURATION_OF_DENV_PROTEINS,MATURATION OF DENV PROTEINS,21,3016,13,0.18223459862041433,0.6038484574245921,False,APOA1;CANX;DNAJB11;DNAJC3;HSPA5;KPNA2;KPNB1;P4HA2;PDIA3;PRKG2;RPN2;TUSC3;UBA52,rna_protein_processing
cluster_8,REAC,REACTOME_MATURATION_OF_SARS_COV_2_NUCLEOPROTEIN,MATURATION OF SARS COV 2 NUCLEOPROTEIN,6,3016,3,0.649511585455711,0.9627415984834129,False,GSK3B;SRPK1;SRPK2,rna_protein_processing
cluster_8,REAC,REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN,MATURATION OF SARS COV 2 SPIKE PROTEIN,14,3016,9,0.20382379195818448,0.6375105387238369,False,CANX;MGAT4A;MGAT4B;MOGS;RPN2;ST3GAL4;ST6GALNAC2;TUSC3;ZDHHC2,rna_protein_processing
cluster_8,REAC,REACTOME_MATURATION_OF_TCA_ENZYMES_AND_REGULATION_OF_TCA_CYCLE,MATURATION OF TCA ENZYMES AND REGULATION OF TCA CYCLE,6,3016,3,0.649511585455711,0.9627415984834129,False,ISCU;SDHB;SDHC,
cluster_8,REAC,REACTOME_MECHANICAL_LOAD_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_OSTEOCYTES,MECHANICAL LOAD ACTIVATES SIGNALING BY PIEZO1 AND INTEGRINS IN OSTEOCYTES,12,3016,5,0.7993128928573912,1.0,False,AKT1;CACNA2D1;ITGAV;ITGB3;SPP1,
cluster_8,REAC,REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS,MECP2 REGULATES NEURONAL RECEPTORS AND CHANNELS,12,3016,5,0.7993128928573912,1.0,False,CREB1;HDAC1;HDAC2;MECP2;SLC2A3,
cluster_8,REAC,REACTOME_MECP2_REGULATES_TRANSCRIPTION_FACTORS,MECP2 REGULATES TRANSCRIPTION FACTORS,5,3016,3,0.4932089955468358,0.841774968361186,False,CREB1;MECP2;MEF2C,
cluster_8,REAC,REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS,MECP2 REGULATES TRANSCRIPTION OF NEURONAL LIGANDS,6,3016,3,0.649511585455711,0.9627415984834129,False,CREB1;HDAC1;MECP2,
cluster_8,REAC,REACTOME_MEIOSIS,MEIOSIS,31,3016,19,0.13106249168595396,0.5489933280060609,False,ACD;BLM;CDK4;DIDO1;H2AX;LMNB1;MLH1;MND1;RBBP8;RPA1;SMC1A;SMC1B;SYNE1;SYNE2;TERF1;TERF2;TEX12;TINF2;TOP3A,
cluster_8,REAC,REACTOME_MEIOTIC_RECOMBINATION,MEIOTIC RECOMBINATION,17,3016,8,0.6748828307824895,0.9785914506647985,False,BLM;CDK4;H2AX;MLH1;MND1;RBBP8;RPA1;TOP3A,
cluster_8,REAC,REACTOME_MEIOTIC_SYNAPSIS,MEIOTIC SYNAPSIS,20,3016,12,0.2410322602035393,0.6854493979709614,False,ACD;DIDO1;H2AX;LMNB1;SMC1A;SMC1B;SYNE1;SYNE2;TERF1;TERF2;TEX12;TINF2,
cluster_8,REAC,REACTOME_MEMBRANE_TRAFFICKING,MEMBRANE TRAFFICKING,210,3016,129,0.00031349473988193083,0.013911329082260681,True,ACTB;AKT1;AKT2;AKT3;ANK1;ANK2;ANK3;AP2A1;AP2B1;AP2M1;AP4E1;APP;ARF3;ARL1;ARPC1A;ARPC2;ASPSCR1;BLOC1S6;CALM1;CAPZA1;CD4;CD55;CD59;CHMP3;CHMP4A;CLINT1;CLTA;CNIH1;CNIH3;COG2;COPA;DCTN2;DENND5A;DENND6A;DNAJC6;DNASE2;DYNC1I1;DYNLL1;EGFR;EPS15L1;EXOC5;EXOC6;EXOC7;FNBP1;FNBP1L;FTH1;FTL;GJB3;GJC1;GOLGA2;GOLGA4;GPS1;GRB2;GRIA1;HBEGF;KIAA0319;KIF11;KIF15;KIF18A;KIF20B;KIF21A;KIF27;KIF2A;KIF3C;KIFC1;KIFC2;LMAN1L;MAN1A1;MAN2A2;MAP1LC3B;NAPB;NBAS;NECAP1;OCRL;PAFAH1B1;PLA2G4A;PLIN3;PPP6C;PPP6R1;PRKAB2;PRKAG2;RAB12;RAB1A;RAB27B;RAB30;RAB3GAP1;RAB3IL1;RAB5C;RAB6A;RAB6B;RAB7A;RAB8A;RABGAP1;SAR1B;SBF1;SCOC;SEC24C;SEC31A;SERPINA1;SH3GL2;SH3GL3;SH3KBP1;SLC2A4;SNAP91;SNF8;SPTAN1;SPTB;SPTBN1;SPTBN4;STON2;SYNJ1;TBC1D16;TBC1D7;TF;TMED3;TMF1;TPD52L1;TRAPPC12;TRAPPC13;TSC2;TSG101;TUBB2A;TUBB4B;UBA52;VAMP2;VPS45;YIPF6;YWHAB;YWHAG,transport_trafficking
cluster_8,REAC,REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES,METABOLIC DISORDERS OF BIOLOGICAL OXIDATION ENZYMES,12,3016,4,0.9236405467120294,1.0,False,CYP26C1;FDX1;GCLC;GCLM,
cluster_8,REAC,REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES,METABOLISM OF AMINE DERIVED HORMONES,10,3016,0,1.0,1.0,False,,
cluster_8,REAC,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,METABOLISM OF AMINO ACIDS AND DERIVATIVES,148,3016,82,0.09046037134544166,0.4637318675470294,False,ALDH9A1;ARG1;ASNS;BBOX1;CHDH;CPS1;CSAD;ECHS1;GAMT;GLS;GLUD1;GRHPR;GSR;HAAO;HSD17B10;IARS1;KARS1;KYAT3;MCCC2;MTR;NQO1;OAT;PAPSS1;PPM1K;PSMA5;PSMB2;PSMB7;PSMC2;PSMC3;PSMC4;PSMD1;PSMD13;PSMD2;QARS1;RARS1;RPL10;RPL10A;RPL13A;RPL18;RPL19;RPL23;RPL23A;RPL24;RPL26;RPL29;RPL3;RPL30;RPL31;RPL34;RPL35A;RPL36A;RPL37;RPL3L;RPL4;RPL5;RPL6;RPL7;RPL7A;RPS11;RPS14;RPS15A;RPS16;RPS2;RPS26;RPS27;RPS3;RPS4X;RPS6;RPS7;RPS8;RPS9;SARS1;SAT1;SECISBP2;SERINC3;SERINC5;SLC6A11;SLC6A7;SMOX;TP53;TXNRD1;UBA52,
cluster_8,REAC,REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,METABOLISM OF ANGIOTENSINOGEN TO ANGIOTENSINS,8,3016,4,0.6288561086088036,0.9627415984834129,False,AGT;ATP6AP2;CTSD;MME,
cluster_8,REAC,REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES,METABOLISM OF CARBOHYDRATES AND CARBOHYDRATE DERIVATIVES,107,3016,60,0.106303812117446,0.49847629880239697,False,AKR1B1;ALDOA;BCAN;CALM1;CD44;CHST11;CHST3;CHST6;CSGALNACT1;CSPG5;CTSL;ENO1;FUT9;GALT;GAPDH;GLB1;GLYCTK;GPC1;GPC6;GPI;HAS1;HGSNAT;HK2;HMMR;HS3ST2;HS3ST3A1;HS3ST3B1;HS6ST1;HS6ST2;IDS;IDUA;LUM;MANBA;NUP205;NUP50;NUP98;OMD;PAPSS1;PFKFB2;PFKM;PGAM1;PGD;PGM1;PGM2L1;PHKB;PPP1R3C;PPP2CB;PPP2R1A;PRKACB;RHCE;SDC3;SDC4;SLC26A11;SLC2A1;SLC35D2;ST3GAL4;TKT;UBA52;VCAN;XYLT2,
cluster_8,REAC,REACTOME_METABOLISM_OF_COFACTORS,METABOLISM OF COFACTORS,10,3016,8,0.05204604448586817,0.3570308365697237,False,ACO1;AKT1;CALM1;COQ8B;GCHFR;NOS3;PRKG2;PTS,
cluster_8,REAC,REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,METABOLISM OF FAT SOLUBLE VITAMINS,22,3016,11,0.5707807223264896,0.9513012038774826,False,AKR1B10;AKR1C1;APOA1;APOA2;APOE;GPC1;GPC6;RDH11;SDC3;SDC4;UBIAD1,
cluster_8,REAC,REACTOME_METABOLISM_OF_LIPIDS,METABOLISM OF LIPIDS,284,3016,150,0.14994308834183656,0.5770167627246827,False,ABCC1;ABCC3;ABCG2;ACACB;ACADL;ACADM;ACBD4;ACBD5;ACHE;ACLY;ACSBG1;ACSL4;ACSM3;ACSS3;AGPAT5;AGT;AHR;AKR1B1;AKR1C1;AKR1C2;ALAS1;ALB;ALDH3A2;ALPI;APOA1;APOA2;ARF3;ARNT;ASAH1;B3GALNT1;B3GNT5;BMAL1;CARM1;CDS1;CERT1;CHPT1;CLOCK;CPNE7;CPT2;CSNK2A2;CSNK2B;CTSA;CYB5B;CYP1A1;CYP1A2;CYP2C9;CYP3A4;CYP46A1;DBI;ECHS1;ELOVL2;ESRRA;ETNK2;FABP5;FASN;FDFT1;FDX1;GC;GDPD1;GLB1;GM2A;GNPAT;GPD2;GPX1;GPX2;HACD3;HADHA;HADHB;HDAC3;HMGCL;HMGCR;HMGCS1;HPGD;HSD17B4;HSD17B8;IDI1;INPP4A;INPP5F;INSIG1;KPNB1;LHB;LPCAT2;LSS;MED1;MED10;MED13;MED17;MED27;MED31;MTMR14;NCOA1;NR1D1;OCRL;OSBPL1A;OSBPL9;PI4KB;PIK3CB;PIK3R1;PITPNM2;PITPNM3;PLA2G12A;PLA2G15;PLA2G4A;PLA2G4C;PLAAT3;PLD6;PLEKHA8;PLIN3;PLPP6;POMC;PON1;PPP1CA;PRKAB2;PRKACB;PRKAG2;PTEN;PTGDS;PTGR1;PTGS2;PTPMT1;RAN;RUFY1;SAMD8;SAR1B;SBF1;SEC24C;SERPINA6;SLC27A1;SLC51B;SMARCD3;SMPD1;SMPD4;SP1;SPHK2;SQLE;SRD5A1;ST3GAL5;ST8SIA5;STARD10;STARD3;STARD3NL;SYNJ1;TBL1XR1;TIAM2;TNFRSF21;TRIB3;TSPO;TXNRD1;VAPB;VDR,lipid_metabolism
cluster_8,REAC,REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION,METABOLISM OF NITRIC OXIDE NOS3 ACTIVATION AND REGULATION,10,3016,7,0.16579656038151636,0.6038484574245921,False,AKT1;CALM1;CYB5B;CYGB;DDAH1;NOS3;NOSIP,
cluster_8,REAC,REACTOME_METABOLISM_OF_NUCLEOTIDES,METABOLISM OF NUCLEOTIDES,35,3016,18,0.4827428290630938,0.841774968361186,False,ADK;ADSL;AK5;CMPK1;DGUOK;DHODH;ENTPD1;GSR;GUK1;NT5C;NT5C2;NT5C3A;PAICS;RRM1;RRM2B;TXNRD1;TYMS;XDH,
cluster_8,REAC,REACTOME_METABOLISM_OF_POLYAMINES,METABOLISM OF POLYAMINES,16,3016,12,0.03586833449331581,0.3000817051337076,False,NQO1;PSMA5;PSMB2;PSMB7;PSMC2;PSMC3;PSMC4;PSMD1;PSMD13;PSMD2;SAT1;SMOX,
cluster_8,REAC,REACTOME_METABOLISM_OF_PORPHYRINS,METABOLISM OF PORPHYRINS,20,3016,12,0.2410322602035393,0.6854493979709614,False,ABCC1;ABCG2;ALAD;ALAS1;ALB;BLVRB;COX10;FECH;FLVCR1;GSTA1;HMBS;HMOX1,
cluster_8,REAC,REACTOME_METABOLISM_OF_RNA,METABOLISM OF RNA,248,3016,170,5.995010686287028e-10,8.51291517452758e-07,True,AKT1;AQR;BOP1;CNOT1;CNOT3;CPSF1;CPSF2;CPSF4;CTNNBL1;DCAF13;DCP1B;DDX1;DDX42;DDX52;DHX35;DHX8;DHX9;DKC1;DXO;EIF4A1;EIF4A3;ERCC2;ERCC3;ERI1;FTSJ3;FUS;GAR1;GEMIN5;GPKOW;GTF2F1;GTPBP3;HNRNPA1;HNRNPA2B1;HNRNPA3;HNRNPC;HNRNPD;HNRNPH1;HNRNPH2;HNRNPM;HNRNPR;HNRNPU;HSD17B10;HSPA1A;HSPB1;IGF2BP1;IGF2BP2;IGF2BP3;KHSRP;LAS1L;LSM11;LSM7;LTV1;MAGOHB;METTL3;MRM2;NAT10;NCBP1;NGRN;NOP2;NSUN2;NUP205;NUP50;NUP98;NXF1;PABPC1;PABPN1;PAPOLA;PHAX;PHF5A;POLDIP3;PPP1CA;PPP1R10;PPP2R1A;PPWD1;PRPF19;PRPF40A;PSMA5;PSMB2;PSMB7;PSMC2;PSMC3;PSMC4;PSMD1;PSMD13;PSMD2;PTBP1;PUF60;QTRT2;RAN;RBM26;RBM42;RBM5;RBMX;RCC1L;RNF113A;RNMT;RPL10;RPL10A;RPL13A;RPL18;RPL19;RPL23;RPL23A;RPL24;RPL26;RPL29;RPL3;RPL30;RPL31;RPL34;RPL35A;RPL36A;RPL37;RPL3L;RPL4;RPL5;RPL6;RPL7;RPL7A;RPS11;RPS14;RPS15A;RPS16;RPS2;RPS26;RPS27;RPS3;RPS4X;RPS6;RPS7;RPS8;RPS9;RRP36;RTCB;RTRAF;SAP18;SARNP;SET;SF3B3;SKIC3;SKIC8;SLIRP;SMU1;SNRNP200;SNRPA1;SNRPB;SNRPC;SNRPF;SNRPG;SNRPN;SNU13;SNW1;SRRT;SRSF3;SRSF9;SUGP1;THOC5;THOC6;TNFSF13;TXNL4A;U2AF1;UBA52;UPF3A;USP39;UTP25;WDR4;YBX1;YRDC;YWHAB;ZC3H4,rna_protein_processing
cluster_8,REAC,REACTOME_METABOLISM_OF_STEROIDS,METABOLISM OF STEROIDS,71,3016,40,0.15471108299975175,0.588980530454819,False,ABCC3;ACACB;AKR1B1;AKR1C1;AKR1C2;ALB;CARM1;CYP46A1;FASN;FDFT1;FDX1;GC;HMGCR;HMGCS1;HSD17B4;IDI1;INSIG1;KPNB1;LHB;LSS;MED1;NCOA1;OSBPL1A;OSBPL9;PLPP6;POMC;RAN;SAR1B;SEC24C;SERPINA6;SLC51B;SMARCD3;SP1;SQLE;SRD5A1;STARD3;STARD3NL;TBL1XR1;TSPO;VDR,
cluster_8,REAC,REACTOME_METABOLISM_OF_STEROID_HORMONES,METABOLISM OF STEROID HORMONES,20,3016,9,0.7380731952499124,1.0,False,AKR1B1;FDX1;LHB;POMC;SERPINA6;SRD5A1;STARD3;STARD3NL;TSPO,
cluster_8,REAC,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,METABOLISM OF VITAMINS AND COFACTORS,72,3016,40,0.18631445539751249,0.6038484574245921,False,ABCC1;ACACB;ACO1;AKR1B10;AKR1C1;AKT1;AMN;APOA1;APOA2;APOE;CALM1;COQ8B;CYB5A;FASN;GCHFR;GPC1;GPC6;GSTO1;LMBRD1;MCCC2;MTHFD1;MTR;NADK2;NADSYN1;NAMPT;NMNAT3;NOS3;PDXK;PNPO;PRKG2;PRSS3;PTS;RDH11;RFK;SDC3;SDC4;SLC23A2;SLC2A1;SLC2A3;UBIAD1,
cluster_8,REAC,REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,METABOLISM OF WATER SOLUBLE VITAMINS AND COFACTORS,40,3016,21,0.4189649831540099,0.841774968361186,False,ABCC1;ACACB;AMN;CYB5A;FASN;GSTO1;LMBRD1;MCCC2;MTHFD1;MTR;NADK2;NADSYN1;NAMPT;NMNAT3;PDXK;PNPO;PRSS3;RFK;SLC23A2;SLC2A1;SLC2A3,
cluster_8,REAC,REACTOME_METALLOPROTEASE_DUBS,METALLOPROTEASE DUBS,5,3016,1,0.9676545428083894,1.0,False,UBA52,
cluster_8,REAC,REACTOME_METALLOTHIONEINS_BIND_METALS,METALLOTHIONEINS BIND METALS,10,3016,3,0.9428681999452188,1.0,False,MT1A;MT2A;MT4,
cluster_8,REAC,REACTOME_METAL_ION_SLC_TRANSPORTERS,METAL ION SLC TRANSPORTERS,17,3016,12,0.06744437244592398,0.39739007831208323,False,CALM1;CP;SLC11A2;SLC24A3;SLC30A3;SLC40A1;SLC41A1;SLC41A2;SLC8A3;SLC9A5;SLC9A6;SLC9A7,transport_trafficking
cluster_8,REAC,REACTOME_METHYLATION,METHYLATION,7,3016,4,0.49207599489510745,0.841774968361186,False,CYP1A2;GSTO1;MAT2B;MTR,
cluster_8,REAC,REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING,MET ACTIVATES PI3K AKT SIGNALING,5,3016,2,0.8080441061429807,1.0,False,GRB2;PIK3R1,
cluster_8,REAC,REACTOME_MET_ACTIVATES_PTK2_SIGNALING,MET ACTIVATES PTK2 SIGNALING,13,3016,6,0.7005068523797734,1.0,False,COL1A1;COL3A1;FN1;ITGA3;LAMC3;PTK2,
cluster_8,REAC,REACTOME_MET_ACTIVATES_RAP1_AND_RAC1,MET ACTIVATES RAP1 AND RAC1,6,3016,3,0.649511585455711,0.9627415984834129,False,GRB2;RAP1B;RAPGEF1,
cluster_8,REAC,REACTOME_MET_ACTIVATES_RAS_SIGNALING,MET ACTIVATES RAS SIGNALING,5,3016,2,0.8080441061429807,1.0,False,GRB2;HRAS,
cluster_8,REAC,REACTOME_MET_PROMOTES_CELL_MOTILITY,MET PROMOTES CELL MOTILITY,18,3016,10,0.3950687945872437,0.841774968361186,False,COL1A1;COL3A1;FN1;GRB2;ITGA3;LAMC3;PTK2;RAP1B;RAPGEF1;TNS3,
cluster_8,REAC,REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,MHC CLASS II ANTIGEN PRESENTATION,48,3016,31,0.026036502186406525,0.2821652341221432,False,AP2A1;AP2B1;AP2M1;CANX;CAPZA1;CD74;CLTA;CTSA;CTSD;CTSH;CTSL;DCTN2;DYNC1I1;DYNLL1;HLA-DMA;HLA-DMB;HLA-DOA;HLA-DRB1;KIF11;KIF15;KIF18A;KIF2A;KIF3C;OSBPL1A;RAB7A;SAR1B;SEC24C;SEC31A;SH3GL2;TUBB2A;TUBB4B,
cluster_8,REAC,REACTOME_MICRORNA_MIRNA_BIOGENESIS,MICRORNA MIRNA BIOGENESIS,8,3016,3,0.8508275802365792,1.0,False,AGO1;RAN;XPO5,rna_protein_processing
cluster_8,REAC,REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS,MISCELLANEOUS TRANSPORT AND BINDING EVENTS,9,3016,8,0.018467695663434678,0.22717885371145083,False,ADD1;ADD2;AZGP1;CTNS;DMTN;NIPAL3;PIP;TUSC3,transport_trafficking
cluster_8,REAC,REACTOME_MISMATCH_REPAIR,MISMATCH REPAIR,9,3016,4,0.7390736504701234,1.0,False,EXO1;MLH1;POLD1;RPA1,
cluster_8,REAC,REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION,MITF M DEPENDENT GENE EXPRESSION,59,3016,26,0.8390770735854001,1.0,False,ACTB;ACTL6A;AGO1;AKT2;ASAH1;ATP6AP2;ATP6V0A1;BCL2;CCNB1;CDKN1A;CREB1;CTNNB1;EDIL3;HDAC1;MCM2;POU3F2;SMARCA2;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCD3;SMARCE1;SOX10;SS18;SS18L1,
cluster_8,REAC,REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,MITF M REGULATED MELANOCYTE DEVELOPMENT,88,3016,41,0.7526247590202042,1.0,False,ACTB;ACTL6A;AGO1;AKT2;AKT3;ASAH1;ATP6AP2;ATP6V0A1;BCL2;CCNB1;CDKN1A;CREB1;CTNNB1;EDIL3;GSK3B;HDAC1;IARS1;KARS1;KITLG;MAPK1;MAPK3;MARK3;MC4R;MCM2;POMC;POU3F2;QARS1;RARS1;SMARCA2;SMARCB1;SMARCC1;SMARCC2;SMARCD1;SMARCD3;SMARCE1;SNAI2;SOX10;SS18;SS18L1;YWHAB;YWHAG,
cluster_8,REAC,REACTOME_MITOCHONDRIAL_BIOGENESIS,MITOCHONDRIAL BIOGENESIS,39,3016,27,0.010326135063062078,0.1784059895271076,False,ALAS1;ATF2;ATP5F1B;ATP5F1C;ATP5MC2;ATP5PO;CALM1;CARM1;CHCHD6;CREB1;CRTC2;CYCS;ESRRA;GLUD1;HDAC3;HSPA9;MED1;MEF2C;NCOA1;NR1D1;PRKAB2;PRKAG2;SAMM50;SMARCD3;SOD2;TBL1XR1;TFB2M,
cluster_8,REAC,REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT,MITOCHONDRIAL CALCIUM ION TRANSPORT,9,3016,5,0.49108418128215425,0.841774968361186,False,MCU;PHB1;PHB2;SLC8A3;SPG7,transport_trafficking
cluster_8,REAC,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,MITOCHONDRIAL FATTY ACID BETA OXIDATION,12,3016,7,0.377322226321596,0.8294079897471615,False,ACADL;ACADM;ACSM3;DBI;ECHS1;HADHA;HADHB,lipid_metabolism
cluster_8,REAC,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS,MITOCHONDRIAL FATTY ACID BETA OXIDATION OF SATURATED FATTY ACIDS,8,3016,6,0.13966921320331432,0.5638600133706787,False,ACADL;ACADM;ACSM3;ECHS1;HADHA;HADHB,lipid_metabolism
cluster_8,REAC,REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,MITOCHONDRIAL IRON SULFUR CLUSTER BIOGENESIS,5,3016,3,0.4932089955468358,0.841774968361186,False,FDX1;GLRX5;ISCU,
cluster_8,REAC,REACTOME_MITOCHONDRIAL_MRNA_MODIFICATION,MITOCHONDRIAL MRNA MODIFICATION,5,3016,3,0.4932089955468358,0.841774968361186,False,NGRN;RCC1L;SLIRP,rna_protein_processing
cluster_8,REAC,REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,MITOCHONDRIAL PROTEIN DEGRADATION,32,3016,22,0.022470419028086695,0.253238055713358,False,ALAS1;ALDH1B1;ALDH2;APP;ATP5F1B;ATP5F1C;ATP5PO;CLPP;FECH;FH;GLUD1;HSD17B10;HSPA9;HSPD1;IDH3A;LONP1;MRPS10;NADK2;NDUFV3;PDK1;SPG7;UQCRC2,rna_protein_processing
