chemical_id,ChemicalName,gene_id,gene_symbol,cluster_id
D012834,Silver,596,BCL2,cluster_6
D012834,Silver,599,BCL2L2,cluster_6
D012834,Silver,604,BCL6,cluster_6
D012834,Silver,627,BDNF,cluster_6
D012834,Silver,222389,BEND7,cluster_6
D012834,Silver,8553,BHLHE40,cluster_6
D012834,Silver,637,BID,cluster_6
D012834,Silver,652,BMP4,cluster_6
D012834,Silver,659,BMPR2,cluster_6
D012834,Silver,79866,BORA,cluster_6
D012834,Silver,2186,BPTF,cluster_6
D012834,Silver,55290,BRF2,cluster_6
D012834,Silver,684,BST2,cluster_6
D012834,Silver,694,BTG1,cluster_6
D012834,Silver,387763,C11ORF96,cluster_6
D012834,Silver,83636,C19ORF12,cluster_6
D012834,Silver,148423,C1ORF52,cluster_6
D012834,Silver,54964,C1ORF56,cluster_6
D012834,Silver,285382,C3ORF70,cluster_6
D012834,Silver,727,C5,cluster_6
D012834,Silver,27101,CACYBP,cluster_6
D012834,Silver,800,CALD1,cluster_6
D012834,Silver,23261,CAMTA1,cluster_6
D012834,Silver,833,CARS1,cluster_6
D012834,Silver,834,CASP1,cluster_6
D012834,Silver,836,CASP3,cluster_6
D012834,Silver,837,CASP4,cluster_6
D012834,Silver,842,CASP9,cluster_6
D012834,Silver,847,CAT,cluster_6
D012834,Silver,84733,CBX2,cluster_6
D012834,Silver,6347,CCL2,cluster_6
D012834,Silver,3491,CCN1,cluster_6
D012834,Silver,891,CCNB1,cluster_6
D012834,Silver,595,CCND1,cluster_6
D012834,Silver,894,CCND2,cluster_6
D012834,Silver,898,CCNE1,cluster_6
D012834,Silver,57018,CCNL1,cluster_6
D012834,Silver,100133941,CD24,cluster_6
D012834,Silver,1604,CD55,cluster_6
D012834,Silver,995,CDC25C,cluster_6
D012834,Silver,23580,CDC42EP4,cluster_6
D012834,Silver,56882,CDC42SE1,cluster_6
D012834,Silver,983,CDK1,cluster_6
D012834,Silver,1017,CDK2,cluster_6
D012834,Silver,8851,CDK5R1,cluster_6
D012834,Silver,1026,CDKN1A,cluster_6
D012834,Silver,1050,CEBPA,cluster_6
D012834,Silver,1051,CEBPB,cluster_6
D012834,Silver,1052,CEBPD,cluster_6
D012834,Silver,57214,CEMIP,cluster_6
D012834,Silver,338657,CENATAC,cluster_6
D012834,Silver,1058,CENPA,cluster_6
D012834,Silver,1072,CFL1,cluster_6
D012834,Silver,1081,CGA,cluster_6
D012834,Silver,26511,CHIC2,cluster_6
D012834,Silver,26973,CHORDC1,cluster_6
D012834,Silver,1147,CHUK,cluster_6
D012834,Silver,23529,CLCF1,cluster_6
D012834,Silver,6249,CLIP1,cluster_6
D012834,Silver,79745,CLIP4,cluster_6
D012834,Silver,1195,CLK1,cluster_6
D012834,Silver,1191,CLU,cluster_6
D012834,Silver,54714,CNGB3,cluster_6
D012834,Silver,1268,CNR1,cluster_6
D012834,Silver,1284,COL4A2,cluster_6
D012834,Silver,81035,COLEC12,cluster_6
D012834,Silver,116228,COX20,cluster_6
D012834,Silver,84419,COXFA4L3,cluster_6
D012834,Silver,80315,CPEB4,cluster_6
D012834,Silver,1409,CRYAA,cluster_6
D012834,Silver,1410,CRYAB,cluster_6
D012834,Silver,55057,CRYBG2,cluster_6
D012834,Silver,55454,CSGALNACT2,cluster_6
D012834,Silver,1465,CSRP1,cluster_6
D012834,Silver,1477,CSTF1,cluster_6
D012834,Silver,1479,CSTF3,cluster_6
D012834,Silver,58190,CTDSP1,cluster_6
D012834,Silver,1491,CTH,cluster_6
D012834,Silver,1523,CUX1,cluster_6
D012834,Silver,54883,CWC25,cluster_6
D012834,Silver,3576,CXCL8,cluster_6
D012834,Silver,54205,CYCS,cluster_6
D012834,Silver,1543,CYP1A1,cluster_6
D012834,Silver,1591,CYP24A1,cluster_6
D012834,Silver,1605,DAG1,cluster_6
D012834,Silver,1649,DDIT3,cluster_6
D012834,Silver,54541,DDIT4,cluster_6
D012834,Silver,55794,DDX28,cluster_6
D012834,Silver,8653,DDX3Y,cluster_6
D012834,Silver,162989,DEDD2,cluster_6
D012834,Silver,23258,DENND5A,cluster_6
D012834,Silver,55635,DEPDC1,cluster_6
D012834,Silver,91614,DEPDC7,cluster_6
D012834,Silver,11067,DEPP1,cluster_6
D012834,Silver,1608,DGKG,cluster_6
D012834,Silver,27294,DHDH,cluster_6
D012834,Silver,11083,DIDO1,cluster_6
D012834,Silver,22943,DKK1,cluster_6
D012834,Silver,1742,DLG4,cluster_6
D012834,Silver,1746,DLX2,cluster_6
D012834,Silver,3301,DNAJA1,cluster_6
D012834,Silver,55466,DNAJA4,cluster_6
D012834,Silver,3337,DNAJB1,cluster_6
D012834,Silver,11080,DNAJB4,cluster_6
D012834,Silver,10049,DNAJB6,cluster_6
D012834,Silver,9829,DNAJC6,cluster_6
D012834,Silver,30836,DNTTIP2,cluster_6
D012834,Silver,57453,DSCAML1,cluster_6
D012834,Silver,1843,DUSP1,cluster_6
D012834,Silver,1844,DUSP2,cluster_6
D012834,Silver,1847,DUSP5,cluster_6
D012834,Silver,1859,DYRK1A,cluster_6
D012834,Silver,79733,E2F8,cluster_6
D012834,Silver,1906,EDN1,cluster_6
D012834,Silver,1945,EFNA4,cluster_6
D012834,Silver,1949,EFNB3,cluster_6
D012834,Silver,1950,EGF,cluster_6
D012834,Silver,1958,EGR1,cluster_6
D012834,Silver,1959,EGR2,cluster_6
D012834,Silver,1961,EGR4,cluster_6
D012834,Silver,493861,EID3,cluster_6
D012834,Silver,84285,EIF1AD,cluster_6
D012834,Silver,1983,EIF5,cluster_6
D012834,Silver,2004,ELK3,cluster_6
D012834,Silver,8178,ELL,cluster_6
D012834,Silver,2012,EMP1,cluster_6
D012834,Silver,2018,EMX2,cluster_6
D012834,Silver,2028,ENPEP,cluster_6
D012834,Silver,1969,EPHA2,cluster_6
D012834,Silver,2043,EPHA4,cluster_6
D012834,Silver,2045,EPHA7,cluster_6
D012834,Silver,2052,EPHX1,cluster_6
D012834,Silver,2057,EPOR,cluster_6
D012834,Silver,2065,ERBB3,cluster_6
D012834,Silver,157697,ERICH1,cluster_6
D012834,Silver,54465,ETAA1,cluster_6
D012834,Silver,2113,ETS1,cluster_6
D012834,Silver,64789,EXO5,cluster_6
D012834,Silver,9941,EXOG,cluster_6
D012834,Silver,2152,F3,cluster_6
D012834,Silver,8263,F8A1,cluster_6
D012834,Silver,2168,FABP1,cluster_6
D012834,Silver,23197,FAF2,cluster_6
D012834,Silver,83641,FAM107B,cluster_6
D012834,Silver,374393,FAM111B,cluster_6
D012834,Silver,25854,FAM149A,cluster_6
D012834,Silver,22868,FASTKD2,cluster_6
D012834,Silver,54751,FBLIM1,cluster_6
D012834,Silver,80204,FBXO11,cluster_6
D012834,Silver,84085,FBXO30,cluster_6
D012834,Silver,26271,FBXO5,cluster_6
D012834,Silver,2237,FEN1,cluster_6
D012834,Silver,55079,FEZF2,cluster_6
D012834,Silver,2243,FGA,cluster_6
D012834,Silver,582058,FGF,cluster_6
D012834,Silver,2247,FGF2,cluster_6
D012834,Silver,2261,FGFR3,cluster_6
D012834,Silver,2266,FGG,cluster_6
D012834,Silver,2274,FHL2,cluster_6
D012834,Silver,401720,FIGNL2,cluster_6
D012834,Silver,2288,FKBP4,cluster_6
D012834,Silver,2318,FLNC,cluster_6
D012834,Silver,2335,FN1,cluster_6
D012834,Silver,2353,FOS,cluster_6
D012834,Silver,2354,FOSB,cluster_6
D012834,Silver,8061,FOSL1,cluster_6
D012834,Silver,2355,FOSL2,cluster_6
D012834,Silver,2309,FOXO3,cluster_6
D012834,Silver,27086,FOXP1,cluster_6
D012834,Silver,93986,FOXP2,cluster_6
D012834,Silver,6624,FSCN1,cluster_6
D012834,Silver,2503,FTH1P11,cluster_6
D012834,Silver,2504,FTH1P12,cluster_6
D012834,Silver,2498,FTH1P3,cluster_6
D012834,Silver,2512,FTL,cluster_6
D012834,Silver,8087,FXR1,cluster_6
D012834,Silver,2533,FYB1,cluster_6
D012834,Silver,7976,FZD3,cluster_6
D012834,Silver,2564,GABRE,cluster_6
D012834,Silver,1647,GADD45A,cluster_6
D012834,Silver,4616,GADD45B,cluster_6
D012834,Silver,2619,GAS1,cluster_6
D012834,Silver,2624,GATA2,cluster_6
D012834,Silver,2627,GATA6,cluster_6
D012834,Silver,2729,GCLC,cluster_6
D012834,Silver,2730,GCLM,cluster_6
D012834,Silver,2651,GCNT2,cluster_6
D012834,Silver,9615,GDA,cluster_6
D012834,Silver,50628,GEMIN4,cluster_6
D012834,Silver,79833,GEMIN6,cluster_6
D012834,Silver,2697,GJA1,cluster_6
D012834,Silver,2717,GLA,cluster_6
D012834,Silver,112937,GLB1L3,cluster_6
D012834,Silver,2736,GLI2,cluster_6
D012834,Silver,2744,GLS,cluster_6
D012834,Silver,55830,GLT8D1,cluster_6
D012834,Silver,51053,GMNN,cluster_6
D012834,Silver,10672,GNA13,cluster_6
D012834,Silver,65056,GPBP1,cluster_6
D012834,Silver,283554,GPR137C,cluster_6
D012834,Silver,151556,GPR155,cluster_6
D012834,Silver,9052,GPRC5A,cluster_6
D012834,Silver,2876,GPX1,cluster_6
D012834,Silver,2877,GPX2,cluster_6
D012834,Silver,2882,GPX7,cluster_6
D012834,Silver,2887,GRB10,cluster_6
D012834,Silver,29841,GRHL1,cluster_6
D012834,Silver,2903,GRIN2A,cluster_6
D012834,Silver,2904,GRIN2B,cluster_6
D012834,Silver,2931,GSK3A,cluster_6
D012834,Silver,2932,GSK3B,cluster_6
D012834,Silver,2936,GSR,cluster_6
D012834,Silver,2941,GSTA4,cluster_6
D012834,Silver,2965,GTF2H1,cluster_6
D012834,Silver,64412,GZF1,cluster_6
D012834,Silver,3005,H1-0,cluster_6
D012834,Silver,8971,H1-10,cluster_6
D012834,Silver,3014,H2AX,cluster_6
D012834,Silver,57817,HAMP,cluster_6
D012834,Silver,29035,HAPSTR1,cluster_6
D012834,Silver,1839,HBEGF,cluster_6
D012834,Silver,26959,HBP1,cluster_6
D012834,Silver,57493,HEG1,cluster_6
D012834,Silver,9709,HERPUD1,cluster_6
D012834,Silver,3082,HGF,cluster_6
D012834,Silver,3087,HHEX,cluster_6
D012834,Silver,51501,HIKESHI,cluster_6
D012834,Silver,3097,HIVEP2,cluster_6
D012834,Silver,80201,HKDC1,cluster_6
D012834,Silver,3117,HLA-DQA1,cluster_6
D012834,Silver,3131,HLF,cluster_6
D012834,Silver,3157,HMGCS1,cluster_6
D012834,Silver,3162,HMOX1,cluster_6
D012834,Silver,3192,HNRNPU,cluster_6
D012834,Silver,3236,HOXD10,cluster_6
D012834,Silver,3297,HSF1,cluster_6
D012834,Silver,3320,HSP90AA1,cluster_6
D012834,Silver,3323,HSP90AA4P,cluster_6
D012834,Silver,3303,HSPA1A,cluster_6
D012834,Silver,3304,HSPA1B,cluster_6
D012834,Silver,3305,HSPA1L,cluster_6
D012834,Silver,3308,HSPA4,cluster_6
D012834,Silver,22824,HSPA4L,cluster_6
D012834,Silver,3309,HSPA5,cluster_6
D012834,Silver,3310,HSPA6,cluster_6
D012834,Silver,3311,HSPA7,cluster_6
D012834,Silver,3312,HSPA8,cluster_6
D012834,Silver,3315,HSPB1,cluster_6
D012834,Silver,26353,HSPB8,cluster_6
D012834,Silver,10808,HSPH1,cluster_6
D012834,Silver,27429,HTRA2,cluster_6
D012834,Silver,94031,HTRA3,cluster_6
D012834,Silver,3064,HTT,cluster_6
D012834,Silver,3383,ICAM1,cluster_6
D012834,Silver,3397,ID1,cluster_6
D012834,Silver,3422,IDI1,cluster_6
D012834,Silver,51278,IER5,cluster_6
D012834,Silver,3439,IFNA1,cluster_6
D012834,Silver,3456,IFNB1,cluster_6
D012834,Silver,3458,IFNG,cluster_6
D012834,Silver,3459,IFNGR1,cluster_6
D012834,Silver,3475,IFRD1,cluster_6
D012834,Silver,3586,IL10,cluster_6
D012834,Silver,3589,IL11,cluster_6
D012834,Silver,3552,IL1A,cluster_6
D012834,Silver,3553,IL1B,cluster_6
D012834,Silver,3554,IL1R1,cluster_6
D012834,Silver,3556,IL1RAP,cluster_6
D012834,Silver,8808,IL1RL2,cluster_6
D012834,Silver,3557,IL1RN,cluster_6
D012834,Silver,51561,IL23A,cluster_6
D012834,Silver,3559,IL2RA,cluster_6
D012834,Silver,90865,IL33,cluster_6
D012834,Silver,27178,IL37,cluster_6
D012834,Silver,3566,IL4R,cluster_6
D012834,Silver,3567,IL5,cluster_6
D012834,Silver,3569,IL6,cluster_6
D012834,Silver,55272,IMP3,cluster_6
D012834,Silver,83729,INHBE,cluster_6
D012834,Silver,26512,INTS6,cluster_6
D012834,Silver,51447,IP6K2,cluster_6
D012834,Silver,100505385,IQCJ-SCHIP1,cluster_6
D012834,Silver,3654,IRAK1,cluster_6
D012834,Silver,3656,IRAK2,cluster_6
D012834,Silver,3659,IRF1,cluster_6
D012834,Silver,8660,IRS2,cluster_6
D012834,Silver,79191,IRX3,cluster_6
D012834,Silver,81689,ISCA1,cluster_6
D012834,Silver,64843,ISL2,cluster_6
D012834,Silver,3673,ITGA2,cluster_6
D012834,Silver,182,JAG1,cluster_6
D012834,Silver,221037,JMJD1C,cluster_6
D012834,Silver,57158,JPH2,cluster_6
D012834,Silver,3725,JUN,cluster_6
D012834,Silver,23189,KANK1,cluster_6
D012834,Silver,56888,KCMF1,cluster_6
D012834,Silver,3764,KCNJ8,cluster_6
D012834,Silver,147040,KCTD11,cluster_6
D012834,Silver,65987,KCTD14,cluster_6
D012834,Silver,22992,KDM2A,cluster_6
D012834,Silver,7403,KDM6A,cluster_6
D012834,Silver,80853,KDM7A,cluster_6
D012834,Silver,9778,KIAA0232,cluster_6
D012834,Silver,57691,KIAA1586,cluster_6
D012834,Silver,152831,KLB,cluster_6
D012834,Silver,7071,KLF10,cluster_6
D012834,Silver,9314,KLF4,cluster_6
D012834,Silver,688,KLF5,cluster_6
D012834,Silver,1316,KLF6,cluster_6
D012834,Silver,8609,KLF7,cluster_6
D012834,Silver,687,KLF9,cluster_6
D012834,Silver,57565,KLHL14,cluster_6
D012834,Silver,80311,KLHL15,cluster_6
D012834,Silver,9903,KLHL21,cluster_6
D012834,Silver,54800,KLHL24,cluster_6
D012834,Silver,400506,KNOP1,cluster_6
D012834,Silver,3840,KPNA4,cluster_6
D012834,Silver,125115,KRT40,cluster_6
D012834,Silver,3855,KRT7,cluster_6
D012834,Silver,730755,KRTAP2-3,cluster_6
D012834,Silver,83896,KRTAP3-1,cluster_6
D012834,Silver,84616,KRTAP4-4,cluster_6
D012834,Silver,8942,KYNU,cluster_6
D012834,Silver,113251,LARP4,cluster_6
D012834,Silver,23185,LARP4B,cluster_6
D012834,Silver,26524,LATS2,cluster_6
D012834,Silver,143903,LAYN,cluster_6
D012834,Silver,81606,LBH,cluster_6
D012834,Silver,3949,LDLR,cluster_6
D012834,Silver,51474,LIMA1,cluster_6
D012834,Silver,283860,LINC00304,cluster_6
D012834,Silver,29995,LMCD1,cluster_6
D012834,Silver,55791,LRIF1,cluster_6
D012834,Silver,81543,LRRC3,cluster_6
D012834,Silver,56262,LRRC8A,cluster_6
D012834,Silver,220064,LTO1,cluster_6
D012834,Silver,23643,LY96,cluster_6
D012834,Silver,9935,MAFB,cluster_6
D012834,Silver,23764,MAFF,cluster_6
D012834,Silver,4097,MAFG,cluster_6
D012834,Silver,7975,MAFK,cluster_6
D012834,Silver,81631,MAP1LC3B,cluster_6
D012834,Silver,643246,MAP1LC3B2,cluster_6
D012834,Silver,4133,MAP2,cluster_6
D012834,Silver,4214,MAP3K1,cluster_6
D012834,Silver,9020,MAP3K14,cluster_6
D012834,Silver,10746,MAP3K2,cluster_6
D012834,Silver,5594,MAPK1,cluster_6
D012834,Silver,1432,MAPK14,cluster_6
D012834,Silver,5595,MAPK3,cluster_6
D012834,Silver,5599,MAPK8,cluster_6
D012834,Silver,4137,MAPT,cluster_6
D012834,Silver,4140,MARK3,cluster_6
D012834,Silver,4141,MARS1,cluster_6
D012834,Silver,92935,MARS2,cluster_6
D012834,Silver,79143,MBOAT7,cluster_6
D012834,Silver,4170,MCL1,cluster_6
D012834,Silver,55388,MCM10,cluster_6
D012834,Silver,4172,MCM3,cluster_6
D012834,Silver,4193,MDM2,cluster_6
D012834,Silver,4209,MEF2D,cluster_6
D012834,Silver,284207,METRNL,cluster_6
D012834,Silver,4239,MFAP4,cluster_6
D012834,Silver,4247,MGAT2,cluster_6
D012834,Silver,91748,MIDEAS,cluster_6
D012834,Silver,4282,MIF,cluster_6
D012834,Silver,125228,MIMS1,cluster_6
D012834,Silver,406899,MIR106A,cluster_6
D012834,Silver,100302274,MIR1178,cluster_6
D012834,Silver,100302213,MIR1181,cluster_6
D012834,Silver,100187716,MIR1224,cluster_6
D012834,Silver,100188847,MIR1225,cluster_6
D012834,Silver,100302232,MIR1226,cluster_6
D012834,Silver,100302156,MIR1229,cluster_6
D012834,Silver,100302226,MIR1238,cluster_6
D012834,Silver,100302145,MIR1247,cluster_6
D012834,Silver,100302143,MIR1248,cluster_6
D012834,Silver,100302193,MIR1255A,cluster_6
D012834,Silver,100302168,MIR1257,cluster_6
D012834,Silver,100302123,MIR1275,cluster_6
D012834,Silver,100302237,MIR1281,cluster_6
D012834,Silver,100302276,MIR1290,cluster_6
D012834,Silver,406921,MIR132,cluster_6
D012834,Silver,406929,MIR138-1,cluster_6
D012834,Silver,406932,MIR140,cluster_6
D012834,Silver,406933,MIR141,cluster_6
D012834,Silver,406942,MIR150,cluster_6
D012834,Silver,406947,MIR155,cluster_6
D012834,Silver,406948,MIR15A,cluster_6
D012834,Silver,406950,MIR16-1,cluster_6
D012834,Silver,406957,MIR181C,cluster_6
D012834,Silver,406963,MIR187,cluster_6
D012834,Silver,406953,MIR18A,cluster_6
D012834,Silver,574033,MIR18B,cluster_6
D012834,Silver,406966,MIR191,cluster_6
D012834,Silver,406967,MIR192,cluster_6
D012834,Silver,442920,MIR196B,cluster_6
D012834,Silver,406975,MIR198,cluster_6
D012834,Silver,406979,MIR19A,cluster_6
D012834,Silver,406981,MIR19B2,cluster_6
D012834,Silver,406983,MIR200A,cluster_6
D012834,Silver,406985,MIR200C,cluster_6
D012834,Silver,574032,MIR20B,cluster_6
D012834,Silver,406996,MIR214,cluster_6
D012834,Silver,407004,MIR22,cluster_6
D012834,Silver,84981,MIR22HG,cluster_6
D012834,Silver,407010,MIR23A,cluster_6
D012834,Silver,407011,MIR23B,cluster_6
D012834,Silver,407018,MIR27A,cluster_6
D012834,Silver,407019,MIR27B,cluster_6
D012834,Silver,100126354,MIR297,cluster_6
D012834,Silver,407023,MIR299,cluster_6
D012834,Silver,407024,MIR29B1,cluster_6
D012834,Silver,407025,MIR29B2,cluster_6
D012834,Silver,407028,MIR302A,cluster_6
D012834,Silver,442894,MIR302B,cluster_6
D012834,Silver,442895,MIR302C,cluster_6
D012834,Silver,442896,MIR302D,cluster_6
D012834,Silver,407032,MIR30C2,cluster_6
D012834,Silver,100422951,MIR3144,cluster_6
D012834,Silver,407036,MIR32,cluster_6
D012834,Silver,407039,MIR33A,cluster_6
D012834,Silver,693120,MIR33B,cluster_6
D012834,Silver,574030,MIR362,cluster_6
D012834,Silver,574031,MIR363,cluster_6
D012834,Silver,494328,MIR379,cluster_6
D012834,Silver,574413,MIR409,cluster_6
D012834,Silver,693121,MIR411,cluster_6
D012834,Silver,100422914,MIR4253,cluster_6
D012834,Silver,100422982,MIR4286,cluster_6
D012834,Silver,100423021,MIR4298,cluster_6
D012834,Silver,619556,MIR455,cluster_6
D012834,Silver,619552,MIR483,cluster_6
D012834,Silver,574443,MIR490,cluster_6
D012834,Silver,574507,MIR504,cluster_6
D012834,Silver,100422847,MIR514B,cluster_6
D012834,Silver,664614,MIR545,cluster_6
D012834,Silver,693127,MIR548A3,cluster_6
D012834,Silver,693129,MIR548C,cluster_6
D012834,Silver,693130,MIR548D1,cluster_6
D012834,Silver,693136,MIR551B,cluster_6
D012834,Silver,693144,MIR559,cluster_6
D012834,Silver,693156,MIR571,cluster_6
D012834,Silver,693164,MIR579,cluster_6
D012834,Silver,693165,MIR580,cluster_6
D012834,Silver,693178,MIR593,cluster_6
D012834,Silver,693182,MIR597,cluster_6
D012834,Silver,693188,MIR603,cluster_6
D012834,Silver,693195,MIR610,cluster_6
D012834,Silver,693201,MIR616,cluster_6
D012834,Silver,693207,MIR622,cluster_6
D012834,Silver,693209,MIR624,cluster_6
D012834,Silver,693213,MIR628,cluster_6
D012834,Silver,693217,MIR632,cluster_6
D012834,Silver,693221,MIR636,cluster_6
D012834,Silver,693226,MIR641,cluster_6
D012834,Silver,693234,MIR649,cluster_6
D012834,Silver,724024,MIR654,cluster_6
D012834,Silver,724029,MIR659,cluster_6
D012834,Silver,100126348,MIR760,cluster_6
D012834,Silver,768215,MIR767,cluster_6
D012834,Silver,100126314,MIR877,cluster_6
D012834,Silver,407049,MIR92A2,cluster_6
D012834,Silver,100126350,MIR933,cluster_6
D012834,Silver,100126325,MIR935,cluster_6
D012834,Silver,100126327,MIR938,cluster_6
D012834,Silver,406885,MIRLET7C,cluster_6
D012834,Silver,406890,MIRLET7G,cluster_6
D012834,Silver,10962,MLLT11,cluster_6
D012834,Silver,4319,MMP10,cluster_6
D012834,Silver,4314,MMP3,cluster_6
D012834,Silver,79710,MORC4,cluster_6
D012834,Silver,29074,MRPL18,cluster_6
D012834,Silver,64949,MRPS26,cluster_6
D012834,Silver,2956,MSH6,cluster_6
D012834,Silver,4487,MSX1,cluster_6
D012834,Silver,4489,MT1A,cluster_6
D012834,Silver,4490,MT1B,cluster_6
D012834,Silver,4493,MT1E,cluster_6
D012834,Silver,4494,MT1F,cluster_6
D012834,Silver,4495,MT1G,cluster_6
D012834,Silver,4496,MT1H,cluster_6
D012834,Silver,4498,MT1JP,cluster_6
D012834,Silver,4499,MT1M,cluster_6
D012834,Silver,4501,MT1X,cluster_6
D012834,Silver,4502,MT2A,cluster_6
D012834,Silver,10797,MTHFD2,cluster_6
D012834,Silver,4084,MXD1,cluster_6
D012834,Silver,4615,MYD88,cluster_6
D012834,Silver,4665,NAB2,cluster_6
D012834,Silver,64859,NABP1,cluster_6
D012834,Silver,140838,NANP,cluster_6
D012834,Silver,4688,NCF2,cluster_6
D012834,Silver,5819,NECTIN2,cluster_6
D012834,Silver,81832,NETO1,cluster_6
D012834,Silver,4780,NFE2L2,cluster_6
D012834,Silver,4790,NFKB1,cluster_6
D012834,Silver,4791,NFKB2,cluster_6
D012834,Silver,4792,NFKBIA,cluster_6
D012834,Silver,4820,NKTR,cluster_6
D012834,Silver,57502,NLGN4X,cluster_6
D012834,Silver,58484,NLRC4,cluster_6
D012834,Silver,64127,NOD2,cluster_6
D012834,Silver,4842,NOS1,cluster_6
D012834,Silver,4843,NOS2,cluster_6
D012834,Silver,64067,NPAS3,cluster_6
D012834,Silver,4879,NPPB,cluster_6
D012834,Silver,1728,NQO1,cluster_6
D012834,Silver,8431,NR0B2,cluster_6
D012834,Silver,3164,NR4A1,cluster_6
D012834,Silver,123904,NRN1L,cluster_6
D012834,Silver,59277,NTN4,cluster_6
D012834,Silver,81788,NUAK2,cluster_6
D012834,Silver,9972,NUP153,cluster_6
D012834,Silver,10482,NXF1,cluster_6
D012834,Silver,116448,OLIG1,cluster_6
D012834,Silver,4973,OLR1,cluster_6
D012834,Silver,51526,OSER1,cluster_6
D012834,Silver,29948,OSGIN1,cluster_6
D012834,Silver,5015,OTX2,cluster_6
D012834,Silver,5017,OVOL1,cluster_6
D012834,Silver,79728,PALB2,cluster_6
D012834,Silver,23022,PALLD,cluster_6
D012834,Silver,445815,PALM2AKAP2,cluster_6
D012834,Silver,53354,PANK1,cluster_6
D012834,Silver,85315,PAQR8,cluster_6
D012834,Silver,84612,PARD6B,cluster_6
D012834,Silver,5074,PAWR,cluster_6
D012834,Silver,5106,PCK2,cluster_6
D012834,Silver,5111,PCNA,cluster_6
D012834,Silver,255738,PCSK9,cluster_6
D012834,Silver,10081,PDCD7,cluster_6
D012834,Silver,5136,PDE1A,cluster_6
D012834,Silver,100303755,PET117,cluster_6
D012834,Silver,5209,PFKFB3,cluster_6
D012834,Silver,5241,PGR,cluster_6
D012834,Silver,26227,PHGDH,cluster_6
D012834,Silver,22822,PHLDA1,cluster_6
D012834,Silver,90102,PHLDB2,cluster_6
D012834,Silver,8503,PIK3R3,cluster_6
D012834,Silver,5292,PIM1,cluster_6
D012834,Silver,415116,PIM3,cluster_6
D012834,Silver,8394,PIP5K1A,cluster_6
D012834,Silver,57095,PITHD1,cluster_6
D012834,Silver,257068,PLCXD2,cluster_6
D012834,Silver,130271,PLEKHH2,cluster_6
D012834,Silver,285189,PLGLA,cluster_6
D012834,Silver,5342,PLGLB2,cluster_6
D012834,Silver,10769,PLK2,cluster_6
D012834,Silver,5366,PMAIP1,cluster_6
D012834,Silver,56937,PMEPA1,cluster_6
D012834,Silver,9533,POLR1C,cluster_6
D012834,Silver,171568,POLR3H,cluster_6
D012834,Silver,5454,POU3F2,cluster_6
D012834,Silver,5514,PPP1R10,cluster_6
D012834,Silver,23645,PPP1R15A,cluster_6
D012834,Silver,84919,PPP1R15B,cluster_6
D012834,Silver,5507,PPP1R3C,cluster_6
D012834,Silver,5516,PPP2CB,cluster_6
D012834,Silver,5522,PPP2R2C,cluster_6
D012834,Silver,157285,PRAG1,cluster_6
D012834,Silver,51422,PRKAG2,cluster_6
